TransactionID,CustomerID,PurchaseDate,Product,Category,Quantity,UnitPrice,City,Gender,Age,Quantity_Norm,UnitPrice_Norm,Age_Norm,Clusters
1517,CUST0712,19-06-2024,Shirt,Topwear,2,1063.0,Pune,Male,33,0.25,0.21268507402961184,0.2876712328767123,2
1517,CUST0712,19-06-2024,Tie,Accessories,3,1927.0,Mumbai,Male,61,0.5,0.3855542216886755,0.6712328767123288,2
1517,CUST0712,19-06-2024,Hoodie,Topwear,4,2034.0,Pune,Male,23,0.75,0.4069627851140456,0.1506849315068493,0
1518,CUST0029,24-12-2024,Dress,Women'S Wear,4,3687.0,Nashik,Female,33,0.75,0.7376950780312125,0.2876712328767123,0
1518,CUST0029,24-12-2024,Handbag,Accessories,4,4278.0,Pune,Male,34,0.75,0.8559423769507803,0.3013698630136986,0
1518,CUST0029,24-12-2024,Watch,Accessories,2,871.0,Bangalore,Female,37,0.25,0.17426970788315327,0.3424657534246575,2
1519,CUST0424,10-06-2025,Handbag,Accessories,5,4665.0,Bangalore,Male,50,1.0,0.9333733493397359,0.5205479452054794,0
1519,CUST0424,10-06-2025,Tie,Accessories,4,2485.0,Thane,Female,53,0.75,0.49719887955182074,0.5616438356164384,0
1520,CUST0496,14-06-2025,Sneakers,Footwear,5,4810.0,Delhi,Female,53,1.0,0.9623849539815926,0.5616438356164384,0
1520,CUST0496,14-06-2025,Socks,Footwear,5,867.0,Pune,Female,32,1.0,0.17346938775510204,0.273972602739726,0
1520,CUST0496,14-06-2025,Scarf,Accessories,3,4321.0,Bangalore,Female,60,0.5,0.8645458183273309,0.6575342465753424,1
1520,CUST0496,14-06-2025,Belt,Accessories,5,1820.0,Nashik,Female,47,1.0,0.3641456582633053,0.4794520547945205,0
1521,CUST2042,28-11-2025,Jacket,Outerwear,1,818.0,Bangalore,Female,61,0.0,0.1636654661864746,0.6712328767123288,2
1521,CUST2042,28-11-2025,Scarf,Accessories,5,733.0,Delhi,Female,41,1.0,0.14665866346538614,0.3972602739726027,0
1521,CUST2042,28-11-2025,Skirt,Women'S Wear,3,4600.0,Thane,Female,37,0.5,0.9203681472589036,0.3424657534246575,1
1522,CUST1739,27-09-2025,Shirt,Topwear,1,4182.0,Bangalore,Male,63,0.0,0.8367346938775511,0.6986301369863014,1
1522,CUST1739,27-09-2025,Tie,Accessories,4,4255.0,Bangalore,Female,38,0.75,0.8513405362144858,0.3561643835616438,0
1523,CUST2416,31-03-2025,Skirt,Women'S Wear,4,1929.0,Pune,Female,31,0.75,0.3859543817527011,0.2602739726027397,0
1523,CUST2416,31-03-2025,Dress,Women'S Wear,2,3714.0,Thane,Female,22,0.25,0.7430972388955582,0.136986301369863,1
1523,CUST2416,31-03-2025,Sneakers,Footwear,5,1565.0,Bangalore,Female,63,1.0,0.31312525010004,0.6986301369863014,0
1523,CUST2416,31-03-2025,Shorts,Bottomwear,3,1188.0,Thane,Male,64,0.5,0.23769507803121248,0.7123287671232876,2
1524,CUST2807,30-04-2024,Dress,Women'S Wear,5,1513.0,Mumbai,Female,40,1.0,0.30272108843537415,0.3835616438356164,0
1524,CUST2807,30-04-2024,Handbag,Accessories,2,4750.0,Pune,Female,30,0.25,0.9503801520608244,0.2465753424657534,1
1525,CUST1623,25-10-2024,Hoodie,Topwear,1,2220.0,Bangalore,Female,26,0.0,0.44417767106842737,0.1917808219178082,2
1525,CUST1623,25-10-2024,Cap,Accessories,1,4050.0,Mumbai,Female,21,0.0,0.8103241296518607,0.1232876712328767,1
1525,CUST1623,25-10-2024,Sneakers,Footwear,5,2661.0,Pune,Female,19,1.0,0.5324129651860744,0.0958904109589041,0
1526,CUST0503,28-04-2025,Handbag,Accessories,4,2596.0,Bangalore,Female,45,0.75,0.5194077631052421,0.4520547945205479,0
1526,CUST0503,28-04-2025,Socks,Footwear,4,1609.0,Thane,Female,51,0.75,0.32192877150860344,0.5342465753424658,0
1526,CUST0503,28-04-2025,T-Shirt,Topwear,1,1951.0,Pune,Male,63,0.0,0.3903561424569828,0.6986301369863014,2
1527,CUST1172,23-11-2024,Shirt,Topwear,5,4941.0,Mumbai,Male,19,1.0,0.9885954381752701,0.0958904109589041,0
1527,CUST1172,23-11-2024,Tie,Accessories,3,311.0,Thane,Female,28,0.5,0.062224889955982396,0.2191780821917808,2
1528,CUST2657,29-03-2024,Jeans,Bottomwear,1,656.0,Thane,Female,40,0.0,0.13125250100040017,0.3835616438356164,2
1528,CUST2657,29-03-2024,Belt,Accessories,5,1362.0,Thane,Female,38,1.0,0.2725090036014406,0.3561643835616438,0
1528,CUST2657,29-03-2024,Dress,Women'S Wear,4,4221.0,Delhi,Female,57,0.75,0.8445378151260504,0.6164383561643836,0
1529,CUST1442,29-01-2024,Hoodie,Topwear,3,337.0,Delhi,Female,60,0.5,0.06742697078831533,0.6575342465753424,2
1529,CUST1442,29-01-2024,Cap,Accessories,5,1787.0,Mumbai,Male,21,1.0,0.35754301720688275,0.1232876712328767,0
1530,CUST1145,18-04-2025,Shirt,Topwear,4,390.0,Mumbai,Female,58,0.75,0.07803121248499399,0.6301369863013698,0
1530,CUST1145,18-04-2025,Tie,Accessories,5,1657.0,Pune,Female,29,1.0,0.3315326130452181,0.2328767123287671,0
1530,CUST1145,18-04-2025,Cap,Accessories,5,3938.0,Nashik,Female,27,1.0,0.7879151660664265,0.2054794520547945,0
1530,CUST1145,18-04-2025,Socks,Footwear,2,380.0,Pune,Female,50,0.25,0.07603041216486595,0.5205479452054794,2
1531,CUST1540,28-12-2024,Shirt,Topwear,4,448.0,Thane,Female,45,0.75,0.0896358543417367,0.4520547945205479,0
1531,CUST1540,28-12-2024,Tie,Accessories,5,319.0,Mumbai,Male,23,1.0,0.06382553021208483,0.1506849315068493,0
1531,CUST1540,28-12-2024,Cap,Accessories,5,2701.0,Bangalore,Male,29,1.0,0.5404161664665866,0.2328767123287671,0
1532,CUST2137,21-07-2024,Dress,Women'S Wear,3,2193.0,Delhi,Female,59,0.5,0.4387755102040816,0.6438356164383562,2
1532,CUST2137,21-07-2024,Handbag,Accessories,1,2413.0,Delhi,Male,65,0.0,0.4827931172468988,0.726027397260274,2
1532,CUST2137,21-07-2024,Sneakers,Footwear,2,1826.0,Bangalore,Female,35,0.25,0.36534613845538216,0.3150684931506849,2
1532,CUST2137,21-07-2024,Socks,Footwear,5,3599.0,Mumbai,Male,55,1.0,0.7200880352140856,0.589041095890411,0
1533,CUST0163,21-12-2025,Dress,Women'S Wear,2,1801.0,Bangalore,Female,64,0.25,0.360344137655062,0.7123287671232876,2
1533,CUST0163,21-12-2025,Handbag,Accessories,1,1800.0,Nashik,Female,39,0.0,0.36014405762304924,0.3698630136986301,2
1533,CUST0163,21-12-2025,Belt,Accessories,3,3206.0,Delhi,Female,20,0.5,0.6414565826330533,0.1095890410958904,1
1534,CUST2342,04-01-2025,Watch,Accessories,4,803.0,Nashik,Male,33,0.75,0.1606642657062825,0.2876712328767123,0
1534,CUST2342,04-01-2025,Sneakers,Footwear,2,4133.0,Thane,Female,36,0.25,0.8269307723089235,0.3287671232876712,1
1534,CUST2342,04-01-2025,Handbag,Accessories,3,710.0,Delhi,Female,54,0.5,0.14205682272909165,0.5753424657534246,2
1535,CUST0642,02-01-2024,Cap,Accessories,2,1945.0,Thane,Female,12,0.25,0.38915566226490594,0.0,2
1535,CUST0642,02-01-2024,Scarf,Accessories,4,555.0,Thane,Male,57,0.75,0.11104441776710684,0.6164383561643836,0
1535,CUST0642,01-02-2024,Belt,Accessories,1,4918.0,Pune,Male,60,0.0,0.9839935974389756,0.6575342465753424,1
1536,CUST1793,05-08-2025,Shirt,Topwear,3,4117.0,Pune,Female,58,0.5,0.8237294917967187,0.6301369863013698,1
1536,CUST1793,08-05-2025,Tie,Accessories,3,4775.0,Delhi,Male,59,0.5,0.9553821528611445,0.6438356164383562,1
1536,CUST1793,05-08-2025,Shorts,Bottomwear,1,3735.0,Pune,Female,45,0.0,0.7472989195678271,0.4520547945205479,1
1536,CUST1793,08-05-2025,Jacket,Outerwear,1,1606.0,Mumbai,Male,41,0.0,0.321328531412565,0.3972602739726027,2
1537,CUST2804,17-09-2024,Jeans,Bottomwear,2,4300.0,Delhi,Female,18,0.25,0.860344137655062,0.0821917808219178,1
1537,CUST2804,17-09-2024,Belt,Accessories,4,2685.0,Delhi,Male,33,0.75,0.5372148859543817,0.2876712328767123,0
1537,CUST2804,17-09-2024,Watch,Accessories,2,747.0,Delhi,Female,54,0.25,0.14945978391356543,0.5753424657534246,2
1538,CUST0779,13-07-2024,Jacket,Outerwear,2,710.0,Pune,Female,44,0.25,0.14205682272909165,0.4383561643835616,2
1538,CUST0779,13-07-2024,Scarf,Accessories,4,4513.0,Pune,Male,38,0.75,0.9029611844737895,0.3561643835616438,0
1538,CUST0779,13-07-2024,Cap,Accessories,2,360.0,Mumbai,Female,38,0.25,0.07202881152460984,0.3561643835616438,2
1539,CUST0738,12-11-2025,Skirt,Women'S Wear,3,3066.0,Thane,Female,42,0.5,0.6134453781512605,0.410958904109589,1
1539,CUST0738,12-11-2025,Jeans,Bottomwear,3,4946.0,Thane,Female,37,0.5,0.9895958383353342,0.3424657534246575,1
1540,CUST2495,30-05-2024,Jacket,Outerwear,4,903.0,Pune,Male,60,0.75,0.18067226890756302,0.6575342465753424,0
1540,CUST2495,30-05-2024,Scarf,Accessories,1,1551.0,Nashik,Female,20,0.0,0.31032412965186074,0.1095890410958904,2
1540,CUST2495,30-05-2024,Socks,Footwear,3,2594.0,Nashik,Female,37,0.5,0.5190076030412165,0.3424657534246575,2
1541,CUST2554,03-09-2024,Shirt,Topwear,1,2817.0,Pune,Female,26,0.0,0.563625450180072,0.1917808219178082,1
1541,CUST2554,03-09-2024,Tie,Accessories,1,389.0,Pune,Male,24,0.0,0.07783113245298119,0.1643835616438356,2
1541,CUST2554,03-09-2024,Skirt,Women'S Wear,5,2037.0,Pune,Female,41,1.0,0.40756302521008403,0.3972602739726027,0
1542,CUST2659,10-02-2024,Jacket,Outerwear,2,2204.0,Thane,Male,24,0.25,0.4409763905562225,0.1643835616438356,2
1542,CUST2659,10-02-2024,Scarf,Accessories,4,4309.0,Thane,Female,44,0.75,0.8621448579431773,0.4383561643835616,0
1543,CUST0232,12-07-2024,Jacket,Outerwear,5,3885.0,Mumbai,Female,55,1.0,0.7773109243697479,0.589041095890411,0
1543,CUST0232,07-12-2024,Scarf,Accessories,5,4559.0,Pune,Male,32,1.0,0.9121648659463786,0.273972602739726,0
1544,CUST0347,24-04-2025,Jeans,Bottomwear,5,4608.0,Nashik,Male,29,1.0,0.921968787515006,0.2328767123287671,0
1544,CUST0347,24-04-2025,Belt,Accessories,1,1565.0,Bangalore,Female,23,0.0,0.31312525010004,0.1506849315068493,2
1545,CUST1376,06-09-2025,Dress,Women'S Wear,2,4711.0,Delhi,Female,25,0.25,0.9425770308123249,0.1780821917808219,1
1545,CUST1376,06-09-2025,Handbag,Accessories,4,2458.0,Bangalore,Female,20,0.75,0.491796718687475,0.1095890410958904,0
1545,CUST1376,09-06-2025,T-Shirt,Topwear,3,752.0,Mumbai,Male,64,0.5,0.15046018407362946,0.7123287671232876,2
1546,CUST1046,04-06-2025,Shirt,Topwear,4,2134.0,Delhi,Male,30,0.75,0.42697078831532614,0.2465753424657534,0
1546,CUST1046,06-04-2025,Tie,Accessories,2,1491.0,Delhi,Female,27,0.25,0.29831932773109243,0.2054794520547945,2
1547,CUST2839,30-10-2024,Cap,Accessories,2,1702.0,Delhi,Male,57,0.25,0.3405362144857943,0.6164383561643836,2
1547,CUST2839,30-10-2024,Jacket,Outerwear,2,3591.0,Delhi,Male,27,0.25,0.7184873949579832,0.2054794520547945,1
1547,CUST2839,30-10-2024,Hoodie,Topwear,3,1628.0,Mumbai,Female,50,0.5,0.32573029211684673,0.5205479452054794,2
1548,CUST2459,06-01-2024,Jacket,Outerwear,1,2138.0,Mumbai,Male,57,0.0,0.42777110844337735,0.6164383561643836,2
1548,CUST2459,01-06-2024,Scarf,Accessories,4,2184.0,Bangalore,Female,48,0.75,0.4369747899159664,0.4931506849315068,0
1548,CUST2459,06-01-2024,Handbag,Accessories,4,2162.0,Mumbai,Male,25,0.75,0.43257302921168467,0.1780821917808219,0
1548,CUST2459,06-01-2024,Belt,Accessories,3,842.0,Delhi,Female,61,0.5,0.16846738695478192,0.6712328767123288,2
1549,CUST1279,29-09-2024,Dress,Women'S Wear,5,4453.0,Delhi,Female,50,1.0,0.8909563825530212,0.5205479452054794,0
1549,CUST1279,29-09-2024,Handbag,Accessories,4,3941.0,Mumbai,Female,33,0.75,0.788515406162465,0.2876712328767123,0
1549,CUST1279,29-09-2024,Belt,Accessories,1,4827.0,Thane,Male,44,0.0,0.9657863145258103,0.4383561643835616,1
1550,CUST0260,02-01-2024,Jacket,Outerwear,2,2778.0,Delhi,Male,29,0.25,0.5558223289315727,0.2328767123287671,1
1550,CUST0260,02-01-2024,Scarf,Accessories,2,4199.0,Mumbai,Male,29,0.25,0.8401360544217688,0.2328767123287671,1
1550,CUST0260,01-02-2024,Handbag,Accessories,2,3681.0,Mumbai,Male,25,0.25,0.7364945978391356,0.1780821917808219,1
1551,CUST0754,03-02-2024,Jeans,Bottomwear,5,2127.0,Thane,Female,45,1.0,0.4255702280912365,0.4520547945205479,0
1551,CUST0754,02-03-2024,Belt,Accessories,5,2378.0,Bangalore,Male,61,1.0,0.47579031612645056,0.6712328767123288,0
1552,CUST2140,06-05-2024,Dress,Women'S Wear,5,3809.0,Mumbai,Female,62,1.0,0.7621048419367747,0.684931506849315,0
1552,CUST2140,06-05-2024,Handbag,Accessories,5,2012.0,Nashik,Female,30,1.0,0.4025610244097639,0.2465753424657534,0
1552,CUST2140,05-06-2024,Sneakers,Footwear,1,4585.0,Nashik,Male,65,0.0,0.9173669467787114,0.726027397260274,1
1553,CUST0302,31-10-2024,Jeans,Bottomwear,3,729.0,Nashik,Male,51,0.5,0.14585834333733494,0.5342465753424658,2
1553,CUST0302,31-10-2024,Belt,Accessories,2,1236.0,Mumbai,Male,42,0.25,0.24729891956782712,0.410958904109589,2
1553,CUST0302,31-10-2024,Tie,Accessories,5,2909.0,Mumbai,Male,26,1.0,0.5820328131252501,0.1917808219178082,0
1554,CUST0440,29-04-2025,Shirt,Topwear,4,4126.0,Pune,Female,19,0.75,0.8255302120848339,0.0958904109589041,0
1554,CUST0440,29-04-2025,Shorts,Bottomwear,5,4581.0,Bangalore,Female,62,1.0,0.9165666266506602,0.684931506849315,0
1554,CUST0440,29-04-2025,Belt,Accessories,1,2596.0,Nashik,Male,37,0.0,0.5194077631052421,0.3424657534246575,2
1555,CUST1699,29-02-2024,Jacket,Outerwear,1,3885.0,Delhi,Female,33,0.0,0.7773109243697479,0.2876712328767123,1
1555,CUST1699,29-02-2024,Scarf,Accessories,4,2508.0,Delhi,Female,34,0.75,0.5018007202881153,0.3013698630136986,0
1556,CUST0021,08-05-2024,Jeans,Bottomwear,3,3494.0,Bangalore,Female,41,0.5,0.6990796318527411,0.3972602739726027,1
1556,CUST0021,05-08-2024,Belt,Accessories,2,2760.0,Thane,Male,41,0.25,0.5522208883553421,0.3972602739726027,1
1556,CUST0021,08-05-2024,Shorts,Bottomwear,4,4498.0,Bangalore,Female,41,0.75,0.8999599839935974,0.3972602739726027,0
1557,CUST1604,10-02-2025,Socks,Footwear,4,1541.0,Delhi,Female,27,0.75,0.3083233293317327,0.2054794520547945,0
1557,CUST1604,10-02-2025,Shirt,Topwear,5,2596.0,Mumbai,Male,24,1.0,0.5194077631052421,0.1643835616438356,0
1557,CUST1604,10-02-2025,Sneakers,Footwear,5,4990.0,Nashik,Male,65,1.0,0.9983993597438976,0.726027397260274,0
1558,CUST0297,25-04-2024,Shirt,Topwear,5,3729.0,Pune,Male,63,1.0,0.7460984393757503,0.6986301369863014,0
1558,CUST0297,25-04-2024,Tie,Accessories,3,2824.0,Thane,Female,31,0.5,0.5650260104041617,0.2602739726027397,1
1558,CUST0297,25-04-2024,Jacket,Outerwear,1,1256.0,Nashik,Male,55,0.0,0.25130052020808324,0.589041095890411,2
1559,CUST0828,07-02-2024,Hoodie,Topwear,2,4930.0,Pune,Male,41,0.25,0.9863945578231292,0.3972602739726027,1
1559,CUST0828,02-07-2024,Cap,Accessories,5,835.0,Thane,Male,60,1.0,0.16706682673069229,0.6575342465753424,0
1560,CUST0404,18-11-2024,Sneakers,Footwear,2,2764.0,Delhi,Female,49,0.25,0.5530212084833933,0.5068493150684932,1
1560,CUST0404,18-11-2024,Socks,Footwear,3,3999.0,Delhi,Male,56,0.5,0.8001200480192077,0.6027397260273972,1
1561,CUST2529,27-10-2025,Hoodie,Topwear,2,543.0,Thane,Male,26,0.25,0.10864345738295318,0.1917808219178082,2
1561,CUST2529,27-10-2025,Cap,Accessories,2,4672.0,Pune,Female,55,0.25,0.9347739095638256,0.589041095890411,1
1561,CUST2529,27-10-2025,Tie,Accessories,2,2582.0,Mumbai,Female,56,0.25,0.5166066426570628,0.6027397260273972,2
1561,CUST2529,27-10-2025,Jacket,Outerwear,3,2346.0,Mumbai,Female,59,0.5,0.46938775510204084,0.6438356164383562,2
1562,CUST2277,21-01-2024,Jeans,Bottomwear,3,4497.0,Mumbai,Male,27,0.5,0.8997599039615847,0.2054794520547945,1
1562,CUST2277,21-01-2024,Belt,Accessories,4,3736.0,Delhi,Male,64,0.75,0.7474989995998399,0.7123287671232876,0
1562,CUST2277,21-01-2024,Cap,Accessories,2,2369.0,Mumbai,Male,32,0.25,0.47398959583833533,0.273972602739726,2
1562,CUST2277,21-01-2024,T-Shirt,Topwear,3,3587.0,Nashik,Male,33,0.5,0.717687074829932,0.2876712328767123,1
1563,CUST1723,21-11-2024,Shorts,Bottomwear,5,4193.0,Thane,Female,62,1.0,0.8389355742296919,0.684931506849315,0
1563,CUST1723,21-11-2024,Hoodie,Topwear,1,3833.0,Bangalore,Female,63,0.0,0.7669067627050821,0.6986301369863014,1
1564,CUST1284,12-08-2024,Jeans,Bottomwear,2,3440.0,Pune,Female,38,0.25,0.6882753101240496,0.3561643835616438,1
1564,CUST1284,08-12-2024,Belt,Accessories,3,401.0,Thane,Male,33,0.5,0.08023209283713485,0.2876712328767123,2
1565,CUST0183,22-01-2025,Dress,Women'S Wear,3,453.0,Thane,Female,43,0.5,0.09063625450180073,0.4246575342465753,2
1565,CUST0183,22-01-2025,Handbag,Accessories,2,4605.0,Delhi,Male,50,0.25,0.9213685474189676,0.5205479452054794,1
1565,CUST0183,22-01-2025,Belt,Accessories,2,4518.0,Thane,Female,27,0.25,0.9039615846338536,0.2054794520547945,1
1565,CUST0183,22-01-2025,Tie,Accessories,4,711.0,Thane,Female,32,0.75,0.14225690276110445,0.273972602739726,0
1566,CUST2144,13-09-2025,Watch,Accessories,5,2918.0,Pune,Female,57,1.0,0.5838335334133653,0.6164383561643836,0
1566,CUST2144,13-09-2025,Skirt,Women'S Wear,1,3249.0,Nashik,Female,62,0.0,0.6500600240096038,0.684931506849315,1
1566,CUST2144,13-09-2025,Shorts,Bottomwear,2,2438.0,Delhi,Female,41,0.25,0.48779511804721887,0.3972602739726027,2
1566,CUST2144,13-09-2025,Cap,Accessories,4,721.0,Nashik,Male,46,0.75,0.14425770308123248,0.4657534246575342,0
1567,CUST0238,04-09-2025,Scarf,Accessories,2,1490.0,Nashik,Male,29,0.25,0.29811924769907966,0.2328767123287671,2
1567,CUST0238,09-04-2025,Cap,Accessories,2,793.0,Pune,Male,57,0.25,0.15866346538615447,0.6164383561643836,2
1568,CUST2118,10-04-2024,Skirt,Women'S Wear,2,488.0,Delhi,Female,26,0.25,0.0976390556222489,0.1917808219178082,2
1568,CUST2118,04-10-2024,Shorts,Bottomwear,1,1559.0,Pune,Male,25,0.0,0.3119247699079632,0.1780821917808219,2
1568,CUST2118,04-10-2024,Scarf,Accessories,3,2279.0,Bangalore,Female,34,0.5,0.45598239295718285,0.3013698630136986,2
1569,CUST0250,25-05-2024,Hoodie,Topwear,5,2596.0,Delhi,Male,25,1.0,0.5194077631052421,0.1780821917808219,0
1569,CUST0250,25-05-2024,Cap,Accessories,1,1894.0,Pune,Female,27,0.0,0.3789515806322529,0.2054794520547945,2
1569,CUST0250,25-05-2024,Jacket,Outerwear,1,324.0,Mumbai,Male,58,0.0,0.06482593037214886,0.6301369863013698,2
1569,CUST0250,25-05-2024,Dress,Women'S Wear,4,686.0,Bangalore,Female,46,0.75,0.13725490196078433,0.4657534246575342,0
1570,CUST0557,15-06-2024,Jacket,Outerwear,2,3205.0,Thane,Female,63,0.25,0.6412565026010404,0.6986301369863014,1
1570,CUST0557,15-06-2024,Scarf,Accessories,3,1116.0,Thane,Male,29,0.5,0.22328931572629052,0.2328767123287671,2
1571,CUST1998,26-05-2024,Shirt,Topwear,1,3411.0,Mumbai,Male,62,0.0,0.6824729891956782,0.684931506849315,1
1571,CUST1998,26-05-2024,Tie,Accessories,1,3676.0,Bangalore,Female,41,0.0,0.7354941976790716,0.3972602739726027,1
1571,CUST1998,26-05-2024,Hoodie,Topwear,2,4873.0,Bangalore,Female,32,0.25,0.9749899959983993,0.273972602739726,1
1571,CUST1998,26-05-2024,Watch,Accessories,1,3713.0,Nashik,Female,34,0.0,0.7428971588635455,0.3013698630136986,1
1572,CUST2548,29-10-2025,Dress,Women'S Wear,5,4907.0,Nashik,Female,41,1.0,0.9817927170868347,0.3972602739726027,0
1572,CUST2548,29-10-2025,Handbag,Accessories,3,2527.0,Delhi,Male,37,0.5,0.5056022408963585,0.3424657534246575,2
1572,CUST2548,29-10-2025,Watch,Accessories,5,836.0,Pune,Female,48,1.0,0.1672669067627051,0.4931506849315068,0
1573,CUST2401,15-02-2025,Hoodie,Topwear,2,2552.0,Thane,Male,41,0.25,0.5106042416966786,0.3972602739726027,2
1573,CUST2401,15-02-2025,Cap,Accessories,4,4209.0,Thane,Male,48,0.75,0.8421368547418968,0.4931506849315068,0
1573,CUST2401,15-02-2025,Belt,Accessories,4,2732.0,Pune,Female,49,0.75,0.5466186474589836,0.5068493150684932,0
1574,CUST1030,21-07-2024,Hoodie,Topwear,3,2596.0,Pune,Female,57,0.5,0.5194077631052421,0.6164383561643836,2
1574,CUST1030,21-07-2024,Cap,Accessories,3,433.0,Mumbai,Female,59,0.5,0.08663465386154462,0.6438356164383562,2
1575,CUST1132,11-11-2024,Dress,Women'S Wear,2,1413.0,Mumbai,Female,27,0.25,0.28271308523409366,0.2054794520547945,2
1575,CUST1132,11-11-2024,Sneakers,Footwear,2,4492.0,Nashik,Female,41,0.25,0.8987595038015206,0.3972602739726027,1
1576,CUST2515,04-07-2025,Jeans,Bottomwear,2,2887.0,Delhi,Female,19,0.25,0.5776310524209683,0.0958904109589041,1
1576,CUST2515,07-04-2025,Belt,Accessories,1,4968.0,Pune,Male,38,0.0,0.9939975990396158,0.3561643835616438,1
1576,CUST2515,07-04-2025,Tie,Accessories,4,4609.0,Pune,Male,36,0.75,0.9221688675470188,0.3287671232876712,0
1577,CUST1613,21-01-2025,Dress,Women'S Wear,5,3386.0,Bangalore,Female,50,1.0,0.6774709883953581,0.5205479452054794,0
1577,CUST1613,21-01-2025,Handbag,Accessories,4,757.0,Mumbai,Female,43,0.75,0.1514605842336935,0.4246575342465753,0
1577,CUST1613,21-01-2025,Scarf,Accessories,3,2534.0,Mumbai,Female,58,0.5,0.5070028011204482,0.6301369863013698,2
1577,CUST1613,21-01-2025,Watch,Accessories,3,4515.0,Bangalore,Male,22,0.5,0.9033613445378151,0.136986301369863,1
1578,CUST1719,08-11-2024,Belt,Accessories,4,2154.0,Pune,Female,39,0.75,0.4309723889555822,0.3698630136986301,0
1578,CUST1719,08-11-2024,Sneakers,Footwear,5,1413.0,Thane,Male,62,1.0,0.28271308523409366,0.684931506849315,0
1579,CUST1753,14-06-2025,Shirt,Topwear,4,3846.0,Nashik,Female,65,0.75,0.7695078031212484,0.726027397260274,0
1579,CUST1753,14-06-2025,Tie,Accessories,2,1148.0,Nashik,Female,61,0.25,0.22969187675070027,0.6712328767123288,2
1579,CUST1753,14-06-2025,Skirt,Women'S Wear,2,4876.0,Bangalore,Female,43,0.25,0.9755902360944377,0.4246575342465753,1
1580,CUST2563,09-04-2025,Hoodie,Topwear,1,2978.0,Pune,Male,51,0.0,0.5958383353341337,0.5342465753424658,1
1580,CUST2563,04-09-2025,Cap,Accessories,1,3936.0,Mumbai,Female,55,0.0,0.787515006002401,0.589041095890411,1
1580,CUST2563,09-04-2025,Sneakers,Footwear,3,700.0,Nashik,Male,41,0.5,0.1400560224089636,0.3972602739726027,2
1581,CUST1949,19-11-2024,Jacket,Outerwear,3,4307.0,Bangalore,Female,65,0.5,0.8617446978791516,0.726027397260274,1
1581,CUST1949,19-11-2024,Scarf,Accessories,3,4304.0,Delhi,Male,43,0.5,0.8611444577831132,0.4246575342465753,1
1581,CUST1949,19-11-2024,Jeans,Bottomwear,3,4161.0,Nashik,Male,23,0.5,0.8325330132052821,0.1506849315068493,1
1582,CUST0423,11-04-2025,Jeans,Bottomwear,5,395.0,Thane,Female,34,1.0,0.07903161264505802,0.3013698630136986,0
1582,CUST0423,04-11-2025,Belt,Accessories,4,3835.0,Pune,Female,19,0.75,0.7673069227691076,0.0958904109589041,0
1583,CUST0349,24-05-2024,Sneakers,Footwear,1,2723.0,Delhi,Male,33,0.0,0.5448179271708683,0.2876712328767123,1
1583,CUST0349,24-05-2024,Socks,Footwear,4,444.0,Thane,Female,19,0.75,0.08883553421368548,0.0958904109589041,0
1584,CUST0536,31-01-2024,Dress,Women'S Wear,1,1616.0,Thane,Female,53,0.0,0.32332933173269307,0.5616438356164384,2
1584,CUST0536,31-01-2024,Handbag,Accessories,1,1724.0,Pune,Male,40,0.0,0.344937975190076,0.3835616438356164,2
1584,CUST0536,31-01-2024,Shorts,Bottomwear,3,1169.0,Pune,Male,52,0.5,0.2338935574229692,0.547945205479452,2
1585,CUST1889,13-02-2025,Dress,Women'S Wear,3,3650.0,Delhi,Female,41,0.5,0.7302921168467387,0.3972602739726027,1
1585,CUST1889,13-02-2025,Handbag,Accessories,4,3510.0,Thane,Female,25,0.75,0.7022809123649459,0.1780821917808219,0
1585,CUST1889,13-02-2025,Jacket,Outerwear,5,4463.0,Delhi,Male,39,1.0,0.8929571828731493,0.3698630136986301,0
1586,CUST0054,14-11-2025,Jeans,Bottomwear,1,2039.0,Mumbai,Female,56,0.0,0.40796318527410963,0.6027397260273972,2
1586,CUST0054,14-11-2025,Cap,Accessories,3,749.0,Bangalore,Male,61,0.5,0.14985994397759103,0.6712328767123288,2
1586,CUST0054,14-11-2025,Shirt,Topwear,5,4158.0,Mumbai,Male,36,1.0,0.8319327731092437,0.3287671232876712,0
1587,CUST0983,21-06-2024,Jacket,Outerwear,1,2088.0,Pune,Male,53,0.0,0.4177671068427371,0.5616438356164384,2
1587,CUST0983,21-06-2024,Scarf,Accessories,4,1103.0,Delhi,Female,36,0.75,0.22068827531012405,0.3287671232876712,0
1588,CUST2930,10-11-2025,Dress,Women'S Wear,5,4604.0,Nashik,Female,30,1.0,0.9211684673869548,0.2465753424657534,0
1588,CUST2930,11-10-2025,Handbag,Accessories,4,3513.0,Pune,Male,41,0.75,0.7028811524609844,0.3972602739726027,0
1588,CUST2930,10-11-2025,Socks,Footwear,3,1472.0,Bangalore,Female,23,0.5,0.29451780712284914,0.1506849315068493,2
1588,CUST2930,10-11-2025,Belt,Accessories,4,4993.0,Nashik,Male,27,0.75,0.998999599839936,0.2054794520547945,0
1589,CUST2454,28-03-2024,Sneakers,Footwear,4,3851.0,Delhi,Male,55,0.75,0.7705082032813125,0.589041095890411,0
1589,CUST2454,28-03-2024,Socks,Footwear,4,2596.0,Thane,Male,39,0.75,0.5194077631052421,0.3698630136986301,0
