TransactionID,CustomerID,PurchaseDate,Product,Category,Quantity,UnitPrice,City,Gender,Age
611,CUST2054,04/08/2025,Jacket,Outerwear,3,3691.0,Nashik,Female,18.0
612,CUST1449,02-03-2025,Hoodie,Topwear,2,4048.0,NASHIK,Male,38.0
612,CUST1449,2025-02-03,Cap,Accessories,25,4601.0,Nashik,Male,46.0
613,CUST0018,29/01/2025,Sneakers,Footwear,2,834.0,Pune,Female,62.0
613,CUST0018,29/01/2025,Socks,Footwear,4,1074.0,Mumbai,Female,28.0
613,CUST0018,2025-01-29,Shorts,Bottomwear,5,4549.0,Bangalore,M,55.0
614,CUST1821,2025-05-12,Skirt,Women's Wear,1,3937.0,Delhi,Male,
614,CUST1821,05-12-2025,Tie,Accessories,3,2646.0,Nashik,Female,36.0
614,CUST1821,05-12-2025,Hoodie,Topwear,3,3363.0,Pune,Male,28.0
615,CUST2399,20/08/2025,Jacket,Outerwear,4,1213.0,Nashik,Male,65.0
615,CUST2399,20/08/2025,Scarf,Accessories,2,1905.0,Thane,Female,65.0
616,CUST2719,04/04/2024,Jeans,Bottomwear,3,1943.0,Mumbai,Female,25.0
616,CUST2719,04/04/2024,Belt,Accessories,5,1325.0,Nashik,Male,25.0
617,CUST1642,2024-08-01,Shorts,Bottomwear,4,339.0,Bangalore,Female,32.0
617,CUST1642,2024-08-01,Sneakers,Footwear,3,2938.0,Delhi,Male,
617,CUST1642,2024-08-01,Jacket,Outerwear,1,980.0,Pune,Female,38.0
618,CUST0947,02/01/2024,Jacket,Outerwear,3,3374.0,Nashik,Female,54.0
618,CUST0947,2024-01-02,Scarf,Accessories,4,2306.0,Bangalore,Female,58.0
618,CUST0947,2024-01-02,Dress,Women's Wear,1,3663.0,Mumbai,Female,31.0
618,CUST0947,2024-01-02,Hoodie,Topwear,4,,Thane,Male,25.0
619,CUST0604,18/08/2024,T-Shirt,Topwear,2,4670.0,Mumbai,Female,27.0
619,CUST0604,08-18-2024,Cap,Accessories,2,1826.0,Thane,Female,38.0
619,CUST0604,18/08/2024,Handbag,Accessories,5,3862.0,Pune,,
620,CUST1300,2025-12-20,Jacket,Outerwear,2,4243.0,Delhi,Female,51.0
620,CUST1300,20/12/2025,Scarf,Accessories,1,3677.0,,Male,29.0
620,CUST1300,12-20-2025,Belt,Accessories,5,4950.0,Delhi,Male,49.0
620,CUST1300,20/12/2025,Socks,Footwear,2,2386.0,Bangalore,Female,
621,CUST1610,10-30-2025,hoodie,Topwear,1,1612.0,Pune,Male,41.0
621,CUST1610,10-30-2025,Cap,Accessories,2,1659.0,Pune,Female,58.0
622,CUST2150,2024-07-26,Jacket,Outerwear,3,1.0,Mumbai,Female,40.0
622,CUST2150,26/07/2024,Scarf,Accessories,4,3820.0,Thane,male,31.0
622,CUST2150,07-26-2024,Cap,Accessories,5,2395.0,Punee,Male,63.0
622,CUST2150,07-26-2024,Watch,Accessories,2,322.0,Pune,Female,63.0
623,CUST0124,12/09/2025,Hoodie,Topwear,1,3756.0,Mumbai,Female,45.0
623,CUST0124,2025-09-12,Cap,Accessories,1,3869.0,Thane,male,43.0
623,CUST0124,2025-09-12,socks,Footwear,5,1.0,Thane,Male,62.0
624,CUST2994,18/07/2024,Sneakers,Footwear,2,2302.0,Thane,Male,62.0
624,CUST2994,18/07/2024,Socks,Footwear,1,2806.0,Delhi,Male,49.0
624,CUST2994,18/07/2024,Jacket,Outerwear,5,3865.0,,Male,29.0
625,CUST1470,06-30-2025,Jeans,Bottomwear,5,3836.0,Pune,Male,22.0
625,CUST1470,06-30-2025,Skirt,Women's Wear,3,1782.0,Thane,Female,20.0
626,CUST2246,2024-08-16,Dress,Women's Wear,2,3921.0,Mumbai,Female,34.0
626,CUST2246,16/08/2024,Handbag,Accessories,1,3154.0,Pune,Male,60.0
626,CUST2246,08-16-2024,Shorts,Bottomwear,4,875.0,Mumbai,Male,26.0
627,CUST2344,09-10-2025,Dress,Women's Wear,2,2029.0,Pune,Female,51.0
627,CUST2344,09-10-2025,Sneakers,Footwear,1,4772.0,Mumbai,M,34.0
627,CUST2344,2025-09-10,Jacket,Outerwear,5,2733.0,Thane,female,35.0
627,CUST2344,09-10-2025,Socks,Footwear,4,3111.0,Delhi,Female,36.0
628,CUST0858,2025-09-17,Jacket,Outerwear,5,4987.0,Bangalore,Male,45.0
628,CUST0858,09-17-2025,Scarf,Accessories,3,618.0,Bangalore,Female,49.0
628,CUST0858,2025-09-17,Belt,Accessories,2,,Nashik,Male,60.0
629,CUST1675,2025-08-18,Dress,Women's Wear,5,3027.0,Bangalore,Male,61.0
629,CUST1675,2025-08-18,Handbag,Accessories,3,3989.0,Pune,Male,27.0
630,CUST2910,2024-12-31,Dress,Women's Wear,2,600.0,Thane,Female,20.0
630,CUST2910,2024-12-31,Handbag,Accessories,1,4812.0,Nashik,female,54.0
630,CUST2910,31/12/2024,Shorts,Bottomwear,2,1523.0,,Female,52.0
631,CUST1327,14/12/2024,Jeans,Bottomwear,4,24999.0,Pune,Female,63.0
631,CUST1327,12-14-2024,Belt,Accessories,4,588.0,Delhi,Female,19.0
632,CUST0072,07/07/2024,Dress,Women's Wear,1,4050.0,Bangalore,Male,
632,CUST0072,07-07-2024,Shorts,Bottomwear,3,570.0,Nashik,Male,47.0
632,CUST0072,2024-07-07,Jacket,Outerwear,1,1589.0,Mumbai,Male,54.0
632,CUST0072,07/07/2024,Jeans,Bottomwear,5,1330.0,Pune,Female,27.0
633,CUST0683,14/07/2025,Socks,Footwear,5,510.0,Thane,Male,23.0
633,CUST0683,2025-07-14,Dress,Women's Wear,4,406.0,Thane,Female,54.0
634,CUST1856,17/07/2025,Dress,Women's Wear,4,328.0,Nashik,Female,62.0
634,CUST1856,17/07/2025,Handbag,Accessories,2,4769.0,Delhi,Male,37.0
634,CUST1856,07-17-2025,Skirt,Women's Wear,25,3883.0,Mumbai,Female,19.0
634,CUST1856,17/07/2025,Shirt,Topwear,4,3395.0,Bangalore,Female,37.0
635,CUST0547,24/07/2025,Sneakers,Footwear,4,446.0,delhi,Female,23.0
635,CUST0547,24/07/2025,Socks,Footwear,1,3305.0,Nashik,Male,28.0
635,CUST0547,07-24-2025,Shirt,Topwear,5,,Bangalore,Male,46.0
636,CUST1921,22/02/2024,Scarf,Accessories,3,692.0,Bangalore,Male,27.0
636,CUST1921,22/02/2024,Handbag,Accessories,3,4176.0,Bangalore,Female,35.0
637,CUST0685,12-20-2024,Jacket ,Outerwear,3,982.0,Thane,Female,43.0
637,CUST0685,20/12/2024,Scarf,Accessories,2,3937.0,,Female,45.0
637,CUST0685,2024-12-20,Shirt,Topwear,4,1023.0,Delhi,Female,47.0
637,CUST0685,20/12/2024,Handbag,Accessories,3,4422.0,Punee,Female,43.0
638,CUST2422,2024-04-21,Jeans,Bottomwear,1,4543.0,Nashik,Female,41.0
638,CUST2422,2024-04-21,Belt,Accessories,1,2287.0,Mumbai,Male,40.0
639,CUST0164,2024-06-08,Hoodie,Topwear,5,15999.0,Delhi,Male,60.0
639,CUST0164,06-08-2024,Cap,Accessories,1,2608.0,NASHIK,Female,48.0
639,CUST0164,08/06/2024,Dress,Women's Wear,3,4185.0,Thane,Female,29.0
640,CUST1753,09-26-2025,Shorts,Bottomwear,3,2997.0,Pune,Male,50.0
640,CUST1753,09-26-2025,Jacket,Outerwear,2,3706.0,Thane,Female,18.0
641,CUST0112,2024-04-23,Dress,Women's Wear,4,2284.0,Thane,Male,45.0
641,CUST0112,2024-04-23,Handbag,Accessories,4,530.0,Pune,Female,60.0
641,CUST0112,2024-04-23,Tie,Accessories,2,3903.0,Mumbai,Female,61.0
642,CUST0257,17/04/2024,Jeans,Bottomwear,5,416.0,Nashik,Male,49.0
642,CUST0257,04-17-2024,Belt,Accessories,4,2196.0,Pune,Male,40.0
643,CUST2144,2025-12-22,Hoodie,Topwear,5,2531.0,Pune,Female,42.0
643,CUST2144,12-22-2025,Cap,Accessories,3,1561.0,Delhi,Male,20.0
643,CUST2144,12-22-2025,Belt,Accessories,2,436.0,Pune,Female,31.0
644,CUST2718,2024-12-12,Sneakers,Footwear,2,1524.0,Thane,Male,18.0
644,CUST2718,2024-12-12,Socks,Footwear,3,3141.0,Pune,Female,58.0
644,CUST2718,12-12-2024,Shorts,Bottomwear,1,2385.0,Pune,Female,39.0
645,CUST1411,03/04/2025,Tie,Accessories,3,3065.0,Delhi,Male,36.0
645,CUST1411,04-03-2025,Handbag,Accessories,5,4701.0,Nashik,Female,22.0
645,CUST1411,03/04/2025,Belt,Accessories,1,2732.0,Nashik,Female,35.0
645,CUST1411,04-03-2025,Dress,Women's Wear,5,3004.0,Bangalore,Male,40.0
646,CUST2775,12/10/2024,Shirt,Topwear,1,996.0,Delhi,Male,26.0
646,CUST2775,2024-10-12,Skirt,Women's Wear,2,4757.0,Delhi,Female,
646,CUST2775,10-12-2024,Jeans,Bottomwear,4,2594.0,Nashik,Female,30.0
646,CUST2775,10-12-2024,Jacket,Outerwear,5,3314.0,,Female,47.0
647,CUST0984,05/12/2025,Sneakers,Footwear,1,2759.0,Delhi,Male,50.0
647,CUST0984,05/12/2025,Socks,Footwear,2,804.0,Mumbai,Male,47.0
647,CUST0984,12-05-2025,T-Shirt,Topwear,4,2718.0,Bangalore,Male,63.0
648,CUST2241,2024-05-24,JEANS,Bottomwear,3,2281.0,Thane,Female,29.0
648,CUST2241,2024-05-24,Belt,Accessories,5,2351.0,Thane,Male,23.0
649,CUST1157,04/05/2025,Dress,Women's Wear,2,2237.0,Mumbai,Male,27.0
649,CUST1157,2025-05-04,Handbag,Accessories,4,861.0,Nashik,Male,30.0
650,CUST0618,2024-01-27,T-Shirt,Topwear,1,1054.0,Delhi,Male,36.0
650,CUST0618,27/01/2024,Hoodie,Topwear,2,1257.0,Mumbai,Male,54.0
651,CUST0621,2024-08-27,Socks,Footwear,1,391.0,Delhi,M,59.0
651,CUST0621,08-27-2024,Belt,Accessories,2,2530.0,Thane,Male,34.0
651,CUST0621,2024-08-27,T-Shirt,Topwear,2,3232.0,Bangalore,Female,63.0
652,CUST0381,29/10/2025,Belt ,Accessories,2,4995.0,Nashik,Female,57.0
652,CUST0381,2025-10-29,shorts,Bottomwear,5,2310.0,Mumbai,Female,63.0
653,CUST1124,2025-11-02,Hoodie,Topwear,2,1794.0,Thane,Female,31.0
653,CUST1124,11-02-2025,Cap,Accessories,5,1700.0,Pune,Female,33.0
654,CUST1384,10-07-2024,Jeans,Bottomwear,5,1235.0,Delhi,Female,54.0
654,CUST1384,07/10/2024,Belt ,Accessories,4,1900.0,Delhi,Male,43.0
655,CUST2119,2025-03-17,Shirt,Topwear,4,1022.0,Pune,male,26.0
655,CUST2119,17/03/2025,Socks,Footwear,3,2372.0,Bangalore,Female,23.0
656,CUST0128,2024-07-22,T-Shirt,Topwear,3,3082.0,Pune,Female,63.0
656,CUST0128,2024-07-22,Handbag,Accessories,4,4002.0,Bangalore,Female,23.0
656,CUST0128,22/07/2024,Jeans,Bottomwear,1,2190.0,Pune,Male,18.0
657,CUST2814,05-08-2024,Jacket,Outerwear,5,2197.0,BANGALORE,Female,52.0
657,CUST2814,08/05/2024,Scarf,Accessories,3,570.0,Mumbai,Female,52.0
657,CUST2814,08/05/2024,Shorts,Bottomwear,4,576.0,Bangalore,Female,18.0
657,CUST2814,2024-05-08,Hoodie,Topwear,3,,Bangalore,Female,45.0
658,CUST0460,2025-02-28,T-Shirt,Topwear,3,2806.0,Delhi,Female,47.0
658,CUST0460,28/02/2025,Shorts,Bottomwear,4,2580.0,mumbai,Male,64.0
659,CUST1660,2024-03-17,Belt,Accessories,3,1722.0,Thane,Male,58.0
659,CUST1660,17/03/2024,Tie,Accessories,4,1683.0,Bangalore,Female,61.0
660,CUST1550,10-07-2024,Jacket,Outerwear,3,,Mumbai,Female,53.0
660,CUST1550,2024-10-07,Scarf,Accessories,5,1288.0,Thane,Female,25.0
660,CUST1550,10-07-2024,Sneakers,Footwear,5,4046.0,Pune,Female,41.0
661,CUST0757,2024-09-03,Jacket,Outerwear,50,4358.0,Thane,Male,47.0
661,CUST0757,09-03-2024,Scarf,Accessories,5,1637.0,Bangalore,Female,28.0
661,CUST0757,09-03-2024,Skirt,Women's Wear,2,4977.0,,Female,
662,CUST1935,01-10-2024,Jeans,Bottomwear,4,4560.0,Delhi,Female,21.0
662,CUST1935,2024-01-10,Belt,Accessories,2,2535.0,Nashik,Female,50.0
663,CUST1945,2024-10-20,Dress,Women's Wear,4,1390.0,Delhi,Male,45.0
663,CUST1945,20/10/2024,Handbag,Accessories,2,2816.0,Pune,Female,39.0
663,CUST1945,20/10/2024,Socks,Footwear,3,1706.0,Nashik,Male,
664,CUST2110,12-17-2024,Sneakers,Footwear,4,3314.0,Mumbai,Male,25.0
664,CUST2110,2024-12-17,Socks,Footwear,2,1889.0,Pune,Male,26.0
664,CUST2110,2024-12-17,Shorts,Bottomwear,2,4372.0,Mumbai,Male,61.0
665,CUST2226,12-10-2025,Sneakers,Footwear,1,1973.0,Bangalore,Male,65.0
665,CUST2226,12-10-2025,Socks,Footwear,1,1346.0,Thane,Male,41.0
665,CUST2226,10/12/2025,Hoodie,Topwear,1,4210.0,Thane,Female,44.0
666,CUST2727,2025-12-14,Sneakers,Footwear,3,545.0,Bangalore,Male,38.0
666,CUST2727,2025-12-14,Socks,Footwear,5,4854.0,Delhi,Female,31.0
666,CUST2727,14/12/2025,Handbag,Accessories,3,,Thane,Female,33.0
667,CUST1780,26/10/2025,Jacket,Outerwear,4,2127.0,Pune,Female,37.0
667,CUST1780,26/10/2025,Scarf,Accessories,2,2841.0,Thane,Female,27.0
667,CUST1780,26/10/2025,Belt,Accessories,2,2405.0,Thane,Female,57.0
668,CUST0239,09/06/2025,Jeans,Bottomwear,2,1044.0,Nashik,Male,19.0
668,CUST0239,2025-06-09,Belt,Accessories,2,1821.0,,Female,28.0
669,CUST0137,09-09-2025,Shirt,Topwear,1,3922.0,Nashik,Female,31.0
669,CUST0137,09/09/2025,Tie,Accessories,3,2587.0,Delhi,Male,23.0
669,CUST0137,2025-09-09,Watch,Accessories,5,1179.0,Nashik,Female,18.0
670,CUST2211,27/03/2025,Jacket,Outerwear,4,3123.0,Bangalore,Female,23.0
670,CUST2211,03-27-2025,Jeans,Bottomwear,2,2461.0,Delhi,Male,40.0
671,CUST2424,2025-11-20,Hoodie,Topwear,2,2741.0,Mumbai,Male,
671,CUST2424,20/11/2025,Cap,Accessories,5,4771.0,Nashik,Female,20.0
671,CUST2424,11-20-2025,Handbag,Accessories,4,3824.0,Nashik,Male,
672,CUST1660,2025-12-16,Dress,Women's Wear,5,,Pune,Male,20.0
672,CUST1660,16/12/2025,Handbag,Accessories,5,2869.0,Nashik,Female,38.0
672,CUST1660,2025-12-16,Watch,Accessories,3,4113.0,Nashik,Male,24.0
672,CUST1660,12-16-2025,T-Shirt,Topwear,4,3360.0,Delhi,Male,20.0
673,CUST0047,2025-10-19,Sneakers,Footwear,3,440.0,Pune,Male,49.0
673,CUST0047,19/10/2025,Socks,Footwear,2,643.0,Bangalore,Male,54.0
673,CUST0047,10-19-2025,Hoodie,Topwear,3,4576.0,Nashik,Male,53.0
673,CUST0047,10-19-2025,Handbag,Accessories,2,567.0,Mumbai,Female,59.0
674,CUST0260,07-09-2025,Jeans,Bottomwear,5,2114.0,Delhi,Female,30.0
674,CUST0260,09/07/2025,Belt,Accessories,3,3825.0,Mumbai,Male,53.0
674,CUST0260,2025-07-09,dress,Women's Wear,3,551.0,Nashik,Male,40.0
674,CUST0260,09/07/2025,Cap,Accessories,3,2388.0,Bangalore,Male,65.0
675,CUST2310,29/11/2024,Shirt,Topwear,1,3022.0,Thane,Female,50.0
675,CUST2310,29/11/2024,Tie,Accessories,5,631.0,Pune,Female,49.0
675,CUST2310,29/11/2024,Jeans,Bottomwear,4,1766.0,Nashik,Female,38.0
676,CUST1171,05-22-2025,Jacket,Outerwear,3,3373.0,Pune,Female,51.0
676,CUST1171,2025-05-22,Scarf,Accessories,25,3567.0,Nashik,Female,45.0
676,CUST1171,2025-05-22,Sneakers,Footwear,4,3326.0,Mumbai,Female,42.0
677,CUST1321,2024-05-31,Sneakers,Footwear,4,576.0,Delhi,Female,18.0
677,CUST1321,2024-05-31,Socks,Footwear,1,3247.0,Bangalore,Male,
677,CUST1321,05-31-2024,Dress,Women's Wear,3,1522.0,Delhi,Male,33.0
678,CUST0447,10/10/2024,T-Shirt,Topwear,2,4113.0,Mumbai,Female,48.0
678,CUST0447,10/10/2024,Jeans,Bottomwear,5,4934.0,Mumbai,Male,61.0
678,CUST0447,2024-10-10,Skirt,Women's Wear,5,3864.0,Thane,Female,31.0
678,CUST0447,2024-10-10,Cap,Accessories,4,1520.0,Pune,Female,38.0
679,CUST1357,2024-02-17,Jacket,Outerwear,1,2445.0,Delhi,Male,46.0
679,CUST1357,17/02/2024,Cap,Accessories,2,754.0,Bangalore,Male,58.0
679,CUST1357,17/02/2024,Handbag,Accessories,2,1079.0,Thane,M,
679,CUST1357,2024-02-17,Skirt,Women's Wear,3,1465.0,Bangalore,Female,55.0
680,CUST0502,30/11/2025,Cap,Accessories,5,3839.0,Bangalore,Male,57.0
680,CUST0502,11-30-2025,Shirt,Topwear,5,3685.0,Delhi,Female,58.0
680,CUST0502,2025-11-30,Shorts,Bottomwear,2,4387.0,Delhi,Male,
681,CUST0686,2024-07-09,Shirt,Topwear,1,2673.0,Nashik,Male,46.0
681,CUST0686,2024-07-09,Tie,Accessories,4,3452.0,Mumbai,Male,44.0
681,CUST0686,09/07/2024,Belt,Accessories,1,1781.0,Delhi,Male,61.0
682,CUST1071,26/12/2025,Hoodie,Topwear,2,599.0,Delhi,Female,43.0
682,CUST1071,26/12/2025,Jeans,Bottomwear,5,2569.0,Nashik,Female,55.0
682,CUST1071,26/12/2025,Scarf,Accessories,5,1022.0,Nashik,Male,48.0
682,CUST1071,26/12/2025,Watch,Accessories,5,3348.0,Delhi,Female,54.0
683,CUST2361,05-23-2025,Hoodie,Topwear,4,3298.0,Thane,Male,54.0
683,CUST2361,2025-05-23,Cap,Accessories,1,4785.0,Pune,female,59.0
683,CUST2361,23/05/2025,Watch,Accessories,1,913.0,Thane,Male,23.0
683,CUST2361,23/05/2025,Skirt,Women's Wear,100,403.0,Thane,,23.0
684,CUST0919,27/06/2025,Jeans,Bottomwear,2,3470.0,Mumbai,Male,46.0
684,CUST0919,06-27-2025,Belt,Accessories,5,3468.0,Delhi,Female,54.0
684,CUST0919,27/06/2025,Shorts,Bottomwear,2,1584.0,Bangalore,Female,49.0
684,CUST0919,27/06/2025,Socks ,Footwear,1,3772.0,Mumbai,Female,50.0
685,CUST2422,27/10/2024,Hoodie,Topwear,2,3433.0,Thane,Female,30.0
685,CUST2422,10-27-2024,Shirt,Topwear,4,2423.0,Thane,Female,55.0
685,CUST2422,2024-10-27,Skirt,Women's Wear,1,1361.0,Delhi,Male,34.0
686,CUST2629,2025-09-30,JEANS,Bottomwear,4,3161.0,Delhi,Female,35.0
686,CUST2629,30/09/2025,Belt,Accessories,5,1289.0,Bangalore,F,33.0
687,CUST0358,26/12/2024,Hoodie,Topwear,2,2408.0,Nashik,Male,19.0
687,CUST0358,12-26-2024,Cap,Accessories,4,4126.0,Nashik,Female,35.0
688,CUST2537,04-30-2025,Dress,Women's Wear,5,2622.0,Nashik,Female,22.0
688,CUST2537,04-30-2025,Handbag,Accessories,3,4079.0,Mumbai,Male,48.0
689,CUST1938,06-24-2025,Dress,Women's Wear,3,1801.0,Delhi,Female,44.0
689,CUST1938,24/06/2025,Handbag,Accessories,1,1609.0,Pune,Male,56.0
690,CUST2754,2024-04-14,Sneakers,Footwear,4,3667.0,Nashik,Male,50.0
690,CUST2754,14/04/2024,Socks,Footwear,4,2488.0,Nashik,Female,20.0
691,CUST1895,2024-08-06,Dress,Women's Wear,3,1358.0,Nashik,Male,48.0
691,CUST1895,08-06-2024,Handbag,Accessories,1,3805.0,Thane,Female,49.0
691,CUST1895,2024-08-06,Tie ,Accessories,2,495.0,Nashik,Female,30.0
691,CUST1895,2024-08-06,JEANS,Bottomwear,1,1366.0,Pune,Male,56.0
692,CUST0121,26/03/2025,Shirt,Topwear,3,2553.0,Mumbai,Male,21.0
692,CUST0121,03-26-2025,Tie,Accessories,1,479.0,Bangalore,Male,36.0
693,CUST0134,03/08/2025,Jeans,Bottomwear,4,2080.0,Pune,Female,51.0
693,CUST0134,2025-08-03,Belt,Accessories,2,4610.0,Bangalore,Male,24.0
693,CUST0134,08-03-2025,Tie,Accessories,5,3111.0,Delhi,Female,29.0
694,CUST0508,08-11-2025,Jacket,Outerwear,3,4409.0,Delhi,Female,47.0
694,CUST0508,2025-08-11,Scarf,Accessories,2,2390.0,Mumbai,Female,36.0
695,CUST1509,12-06-2024,Jeans,Bottomwear,5,1397.0,Nashik,Female,60.0
695,CUST1509,12-06-2024,Belt,Accessories,1,1332.0,Nashik,M,31.0
696,CUST1165,14/07/2025,Watch,Accessories,4,1385.0,Mumbai,Female,30.0
696,CUST1165,14/07/2025,Shirt,Topwear,4,2457.0,Pune,Male,57.0
696,CUST1165,14/07/2025,Sneakers,Footwear,1,1953.0,Mumbai,Male,35.0
697,CUST1490,2025-03-21,Watch,Accessories,3,4261.0,Delhi,Male,62.0
697,CUST1490,2025-03-21,Hoodie,Topwear,5,3718.0,Thane,Female,63.0
698,CUST0914,2025-02-04,Jeans,Bottomwear,4,594.0,Bangalore,male,51.0
698,CUST0914,04/02/2025,Belt,Accessories,1,3325.0,Delhi,Male,31.0
698,CUST0914,04/02/2025,Cap,Accessories,5,647.0,Delhi,Female,29.0
699,CUST1843,16/06/2025,Hoodie,Topwear,2,2535.0,Pune,Male,26.0
699,CUST1843,06-16-2025,Cap,Accessories,3,2550.0,Nashik,Male,19.0
699,CUST1843,2025-06-16,Watch,Accessories,5,4185.0,Thane,Male,46.0
700,CUST2331,09-23-2025,T-Shirt,Topwear,2,1904.0,Delhi,Male,57.0
700,CUST2331,2025-09-23,Jacket,Outerwear,1,1296.0,Pune,Male,60.0
700,CUST2331,09-23-2025,Socks,Footwear,2,728.0,Mumbai,Female,32.0
701,CUST1339,22/05/2025,Jeans,Bottomwear,5,3453.0,Bangalore,Female,61.0
701,CUST1339,22/05/2025,Belt,Accessories,5,316.0,Nashik,Male,21.0
701,CUST1339,05-22-2025,Jacket,Outerwear,2,1655.0,Thane,Female,
702,CUST2090,03-17-2025,Hoodie,Topwear,2,714.0,Mumabi,Female,33.0
702,CUST2090,2025-03-17,Cap,Accessories,3,705.0,Pune,Male,52.0
702,CUST2090,2025-03-17,Sneakers,Footwear,4,689.0,Mumbai,Female,35.0
703,CUST1490,2024-06-03,Jeans,Bottomwear,4,2719.0,Thane,Male,55.0
703,CUST1490,2024-06-03,Belt,Accessories,3,2064.0,Mumbai,Female,38.0
703,CUST1490,2024-06-03,Shirt,Topwear,1,1553.0,Pune,Female,26.0
704,CUST0339,2025-09-16,Dress,Women's Wear,1,1770.0,Pune,Male,44.0
704,CUST0339,2025-09-16,Handbag,Accessories,3,4015.0,Mumbai,Male,38.0
705,CUST0032,2024-01-08,Watch,Accessories,4,321.0,Mumbai,Male,38.0
705,CUST0032,08/01/2024,Skirt,Women's Wear,3,1836.0,Bangalore,Male,54.0
706,CUST1356,04-29-2025,Tie,Accessories,5,2160.0,Bangalore,Female,20.0
706,CUST1356,29/04/2025,Dress,Women's Wear,1,2794.0,Delhi,Female,22.0
707,CUST2964,10/09/2024,Hoodie,Topwear,2,352.0,Nashik,Male,38.0
707,CUST2964,09-10-2024,Cap,Accessories,2,3992.0,Mumbai,Female,46.0
708,CUST0695,07-19-2025,hoodie,Topwear,4,4715.0,Thane,Female,41.0
708,CUST0695,19/07/2025,Skirt,Women's Wear,1,767.0,Nashik,Male,61.0
709,CUST1178,21/10/2025,Shirt,Topwear,4,3169.0,Pune,Female,63.0
709,CUST1178,2025-10-21,Tie,Accessories,3,353.0,Nashik,Female,54.0
710,CUST0528,10-08-2025,Jacket,Outerwear,1,4895.0,Delhi,Male,
710,CUST0528,10-08-2025,Scarf,Accessories,1,4851.0,Nashik,Male,22.0
711,CUST2146,2025-04-17,Hoodie,Topwear,3,4101.0,Mumbai,Male,26.0
711,CUST2146,17/04/2025,Cap,Accessories,4,3982.0,Delhi,Male,30.0
711,CUST2146,17/04/2025,Belt,Accessories,4,2266.0,Bangalore,Female,
712,CUST1089,06-21-2025,Hoodie,Topwear,3,4733.0,Thane,Female,25.0
712,CUST1089,06-21-2025,Cap,Accessories,5,3027.0,Delhi,Female,59.0
713,CUST0820,2024-03-04,Dress,Women's Wear,4,4320.0,Pune,Male,25.0
713,CUST0820,03-04-2024,Handbag,Accessories,1,2928.0,Thane,Female,59.0
713,CUST0820,2024-03-04,Sneakers,Footwear,3,4795.0,Nashik,Male,49.0
714,CUST0523,05-20-2024,Jeans,Bottomwear,1,2300.0,Thane,Female,54.0
714,CUST0523,20/05/2024,Belt,Accessories,4,4907.0,Pune,Female,23.0
714,CUST0523,20/05/2024,Shorts,Bottomwear,4,3180.0,Mumbai,Male,20.0
714,CUST0523,20/05/2024,Watch,Accessories,3,3720.0,Nashik,Male,29.0
715,CUST0068,02-13-2025,Dress,Women's Wear,5,2532.0,Thane,Male,35.0
715,CUST0068,02-13-2025,Handbag,Accessories,2,1238.0,Delhi,Female,18.0
716,CUST1006,13/01/2025,Dress,Women's Wear,5,2811.0,Mumbai,Female,50.0
716,CUST1006,13/01/2025,Handbag,Accessories,3,1620.0,Thane,Female,42.0
717,CUST1595,09-29-2025,Dress,Women's Wear,4,981.0,Mumbai,Female,46.0
717,CUST1595,09-29-2025,Cap,Accessories,1,3716.0,Mumbai,Male,21.0
717,CUST1595,09-29-2025,Tie,Accessories,1,1751.0,Thane,,18.0
718,CUST2998,09/12/2024,Sneakers,Footwear,2,3860.0,Delhi,Female,43.0
718,CUST2998,2024-12-09,Socks,Footwear,5,1109.0,Bangalore,Male,60.0
719,CUST2635,2025-12-03,Dress,Women's Wear,5,2513.0,Pune,Male,50.0
719,CUST2635,03/12/2025,Handbag,Accessories,3,0.0,Mumbai,Male,44.0
720,CUST1786,09-25-2025,Socks,Footwear,5,1502.0,Nashik,Female,47.0
720,CUST1786,09-25-2025,Scarf,Accessories,5,1312.0,Mumbai,Male,38.0
720,CUST1786,25/09/2025,Tie,Accessories,2,2230.0,Bangalore,Male,36.0
720,CUST1786,2025-09-25,T-Shirt,Topwear,1,2287.0,Pune,Female,28.0
721,CUST2536,2024-07-21,Jacket,Outerwear,4,4147.0,Nashik,Female,37.0
721,CUST2536,21/07/2024,Scarf,Accessories,1,2274.0,Mumbai,Male,31.0
721,CUST2536,21/07/2024,Skirt,Women's Wear,4,1425.0,Nashik,Male,40.0
721,CUST2536,21/07/2024,Watch,Accessories,2,4812.0,Delhi,Male,38.0
722,CUST2250,10-28-2025,Jeans,Bottomwear,2,2201.0,Delhi,Male,40.0
722,CUST2250,10-28-2025,Belt,Accessories,2,,Thane,Male,
723,CUST2260,10-31-2024,Jacket,Outerwear,3,4035.0,Mumabi,Male,42.0
723,CUST2260,31/10/2024,Scarf,Accessories,3,3239.0,Thane,Female,35.0
723,CUST2260,31/10/2024,Socks,Footwear,3,1087.0,Mumbai,Male,55.0
724,CUST0940,02-15-2025,Jeans,Bottomwear,2,4367.0,Delhi,Female,
724,CUST0940,15/02/2025,T-Shirt,Topwear,2,2072.0,Mumbai,Female,58.0
725,CUST2764,2025-03-29,Jacket,Outerwear,2,3913.0,Pune,Female,65.0
725,CUST2764,2025-03-29,Sneakers,Footwear,5,4426.0,Delhi,F,43.0
726,CUST0998,22/12/2025,Shirt,Topwear,2,853.0,Nashik,Male,50.0
